media_id,bone_canonical,category,is_target,is_partial,selected_for_download,title,part_raw,side,media_type,modality,species,physical_object_id,physical_object_title,sex,visibility,license,rights_statement,ip_holder,use_agreement_type,permits_commercial_use,permits_3d_use,file_size_all,date_uploaded,creator,website_url,thumbnail_url,external_media_url,doi,ark,download_status,local_path,downloaded_at
000006434,femur,target_bone,True,True,False,U.W. 101 002 Right Proximal Femur Composite Photo [Image] [Photo],U.W. 101-002 right proximal femur composite photo,,Image,Photography,Homo naledi,0000S2086,wits:dinaledi:101-002,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,89165,2015-08-21T23:43:41Z,,https://www.morphosource.org/concern/media/000006434,https://www.morphosource.org/downloads/000206067?file=thumbnail&t=1738147584,,,ark:/87602/m4/M6434,,,
000006476,femur,target_bone,True,True,False,Proximal Femur [Mesh] [Etc],Proximal femur,Right,Mesh,LaserScan,Homo naledi,0000S2105,wits:dinaledi:101-018,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3350671,2015-09-05T10:22:13Z,,https://www.morphosource.org/concern/media/000006476,https://www.morphosource.org/downloads/000206092?file=thumbnail&t=1603144742,,,ark:/87602/m4/M6476,,,
000006477,femur,target_bone,True,True,False,Proximal Femur [Image] [Etc],Proximal femur,Right,Image,Photography,Homo naledi,0000S2105,wits:dinaledi:101-018,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,7926777,2015-09-05T11:09:54Z,,https://www.morphosource.org/concern/media/000006477,https://www.morphosource.org/downloads/000206091?file=thumbnail&t=1603144742,,,ark:/87602/m4/M6477,,,
000006478,femur,target_bone,True,True,False,Proximal Femur [Image] [Etc],Proximal femur,Left,Image,Photography,Homo naledi,0000S2104,wits:dinaledi:101-398,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1128332,2015-09-05T11:12:44Z,,https://www.morphosource.org/concern/media/000006478,https://www.morphosource.org/downloads/000206094?file=thumbnail&t=1603144742,,,ark:/87602/m4/M6478,,,
000006480,femur,target_bone,True,True,False,Proximal Femur [Image] [Etc],Proximal femur,Right,Image,Photography,Homo naledi,0000S2106,wits:dinaledi:101-1391,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1393085,2015-09-05T11:21:59Z,,https://www.morphosource.org/concern/media/000006480,https://www.morphosource.org/downloads/000206093?file=thumbnail&t=1603144742,,,ark:/87602/m4/M6480,,,
000006482,femur,target_bone,True,True,False,Proximal Femur [Image] [Etc],Proximal femur,Left,Image,Photography,Homo naledi,0000S2107,wits:dinaledi:101-1475,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,214893,2015-09-05T11:34:52Z,,https://www.morphosource.org/concern/media/000006482,https://www.morphosource.org/downloads/000206095?file=thumbnail&t=1603144743,,,ark:/87602/m4/M6482,,,
000006544,femur,target_bone,True,False,False,Juvenile Femur [Mesh] [Etc],juvenile femur,Right,Mesh,LaserScan,Homo naledi,0000S2163,wits:dinaledi:101-938,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2199260,2015-09-09T03:17:31Z,,https://www.morphosource.org/concern/media/000006544,https://www.morphosource.org/downloads/000206151?file=thumbnail&t=1603144818,,,ark:/87602/m4/M6544,,,
000008167,femur,target_bone,True,True,False,Proximal Femur [Mesh] [Etc],Proximal Femur,Right,Mesh,LaserScan,Homo naledi,0000S2106,wits:dinaledi:101-1391,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1952444,2015-12-12T12:32:26Z,,https://www.morphosource.org/concern/media/000008167,https://www.morphosource.org/downloads/000207665?file=thumbnail&t=1603146678,,,ark:/87602/m4/M8167,,,
000008168,femur,target_bone,True,True,False,Proximal Femur [Mesh] [Etc],Proximal femur,Left,Mesh,LaserScan,Homo naledi,0000S2107,wits:dinaledi:101-1475,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,38089226,2015-12-12T12:37:40Z,,https://www.morphosource.org/concern/media/000008168,https://www.morphosource.org/downloads/000207666?file=thumbnail&t=1603146679,,,ark:/87602/m4/M8168,,,
000008169,femur,target_bone,True,True,False,Proximal Femur [Mesh] [Etc],Proximal femur,Left,Mesh,LaserScan,Homo naledi,0000S2104,wits:dinaledi:101-398,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3727258,2015-12-12T12:47:09Z,,https://www.morphosource.org/concern/media/000008169,https://www.morphosource.org/downloads/000207668?file=thumbnail&t=1603146679,,,ark:/87602/m4/M8169,,,
000014974,femur,target_bone,True,True,False,Proximal Femur [Mesh] [Etc],Proximal femur,Left,Mesh,LaserScan,Homo naledi,0000S4244,wits:dinaledi:101-421,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,6934056,2016-07-25T12:14:39Z,,https://www.morphosource.org/concern/media/000014974,https://www.morphosource.org/downloads/000213775?file=thumbnail&t=1603231889,,,ark:/87602/m4/M14974,,,
000014975,femur,target_bone,True,True,False,Distal Femur [Mesh] [Etc],Distal femur,Right,Mesh,LaserScan,Homo naledi,0000S4245,wits:dinaledi:101-545,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,11114293,2016-07-25T12:49:54Z,,https://www.morphosource.org/concern/media/000014975,https://www.morphosource.org/downloads/000213776?file=thumbnail&t=1603231893,,,ark:/87602/m4/M14975,,,
000014976,femur,target_bone,True,True,False,U.W.101 1000   Right   Proximal Femur [Mesh] [Laser],U.W.101-1000 - Right - Proximal Femur,Right,Mesh,LaserScan,Homo naledi,0000S4246,wits:dinaledi:101-1000,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,The University of the Witwatersrand,Standard,CommercialUseNotPermitted,3DPrintingPermitted,8830339,2016-07-25T13:02:58Z,,https://www.morphosource.org/concern/media/000014976,https://www.morphosource.org/downloads/000213777?file=thumbnail&t=1737739702,,,ark:/87602/m4/M14976,,,
000014977,femur,target_bone,True,False,False,"U.W.101 1098   Right Femur Epiphysis, Proximal [Mesh] [Laser]","U.W.101-1098 - Right femur epiphysis, proximal",Right,Mesh,LaserScan,Homo naledi,0000S4247,wits:dinaledi:101-1098,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,The University of the Witwatersrand,Standard,CommercialUseNotPermitted,3DPrintingPermitted,16899260,2016-07-25T13:11:47Z,,https://www.morphosource.org/concern/media/000014977,https://www.morphosource.org/downloads/000213778?file=thumbnail&t=1646216115,,,ark:/87602/m4/M14977,,,
000014979,femur,target_bone,True,True,False,Proximal Femur [Mesh] [Etc],Proximal femur,Right,Mesh,LaserScan,Homo naledi,0000S4249,wits:dinaledi:101-1136,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,12757259,2016-07-25T14:03:19Z,,https://www.morphosource.org/concern/media/000014979,https://www.morphosource.org/downloads/000213779?file=thumbnail&t=1603231895,,,ark:/87602/m4/M14979,,,
000015007,femur,target_bone,True,False,False,U.W. 101 938 Refitted Femur [Mesh] [Laser],U.W. 101-938 Refitted Femur,Right,Mesh,LaserScan,Homo naledi,0000S2163,wits:dinaledi:101-938,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,27301828,2016-07-25T15:44:45Z,,https://www.morphosource.org/concern/media/000015007,https://www.morphosource.org/downloads/000213803?file=thumbnail&t=1737739919,,,ark:/87602/m4/M15007,,,
000015008,femur,target_bone,True,True,False,Distal Femur [Mesh] [Etc],Distal femur,Right,Mesh,LaserScan,Homo naledi,0000S4259,wits:dinaledi:101-1284,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,14758463,2016-07-25T15:55:58Z,,https://www.morphosource.org/concern/media/000015008,https://www.morphosource.org/downloads/000213806?file=thumbnail&t=1603231924,,,ark:/87602/m4/M15008,,,
000026233,femur,target_bone,True,True,False,U.W.102a 001 Proximal Femur [Mesh] [Laser],U.W.102a-001 Proximal Femur,Right,Mesh,LaserScan,Homo naledi,0000S5829,wits:lesedi chamber:102a-001,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,49359438,2017-05-08T18:44:08Z,,https://www.morphosource.org/concern/media/000026233,https://www.morphosource.org/downloads/000224105?file=thumbnail&t=1737739097,,doi:10.17602/M2/M26233,ark:/c7602/m2/m26233,,,
000026235,femur,target_bone,True,False,False,U.W. 102a 004 Femur [Mesh] [Laser],U.W. 102a-004 Femur,Left,Mesh,LaserScan,Homo naledi,0000S5831,wits:lesedi chamber:102a-004,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,11604229,2017-05-08T19:15:39Z,,https://www.morphosource.org/concern/media/000026235,https://www.morphosource.org/downloads/000224107?file=thumbnail&t=1737739488,,doi:10.17602/M2/M26235,ark:/c7602/m2/m26235,,,
000613507,femur,target_bone,True,True,False,Proximal Femur [Mesh] [StrLight],Proximal femur,,Mesh,StructuredLight,Homo naledi,0000S2086,wits:dinaledi:101-002,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,39329473,2024-03-20T01:36:21Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000613507,https://www.morphosource.org/downloads/000613508?file=thumbnail&t=1711321753,,,ark:/87602/m4/613507,,,
000613511,femur,target_bone,True,True,False,Proximal Femur [Mesh] [StrLight],Proximal femur,,Mesh,StructuredLight,Homo naledi,0000S2104,wits:dinaledi:101-398,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,33817241,2024-03-20T01:40:30Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000613511,https://www.morphosource.org/downloads/000613512?file=thumbnail&t=1711321709,,,ark:/87602/m4/613511,,,
000613515,femur,target_bone,True,True,False,Proximal Femur [Mesh] [StrLight],Proximal femur,,Mesh,StructuredLight,Homo naledi,0000S2163,wits:dinaledi:101-938,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,25894588,2024-03-20T01:44:17Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000613515,https://www.morphosource.org/downloads/000613516?file=thumbnail&t=1711321665,,,ark:/87602/m4/613515,,,
000613519,femur,target_bone,True,True,False,Proximal Femur [Mesh] [StrLight],Proximal femur,,Mesh,StructuredLight,Homo naledi,0000S2106,wits:dinaledi:101-1391,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,47732245,2024-03-20T01:47:11Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000613519,https://www.morphosource.org/downloads/000613520?file=thumbnail&t=1711321608,,,ark:/87602/m4/613519,,,
000613523,femur,target_bone,True,True,False,Proximal Femur [Mesh] [StrLight],Proximal femur,,Mesh,StructuredLight,Homo naledi,0000S5829,wits:lesedi chamber:102a-001,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,40922548,2024-03-20T01:50:56Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000613523,https://www.morphosource.org/downloads/000613524?file=thumbnail&t=1711321576,,,ark:/87602/m4/613523,,,
000100688,fibula,target_bone,True,False,True,U.W.101 817   Left Fibula   Distal,U.W.101-817 - Left Fibula - Distal,Left,Mesh,LaserScan,Homo naledi,000S28358,wits:dinaledi:101-817,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,The University of the Witwatersrand,Standard,CommercialUseNotPermitted,3DPrintingPermitted,135882612,2020-02-10T15:32:16Z,,https://www.morphosource.org/concern/media/000100688,https://www.morphosource.org/downloads/000289305?file=thumbnail&t=1738147167,,,ark:/87602/m4/M100688,done,data/meshes/homo_naledi/fibula/000100688,2026-07-22T12:55:16.046853+00:00
000100694,fibula,target_bone,True,False,False,U.W.101 1045   Left Fibula [Mesh] [Laser],U.W.101-1045 - Left fibula,Left,Mesh,LaserScan,Homo naledi,000S28360,wits:dinaledi:101-1045,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,The University of the Witwatersrand,Standard,CommercialUseNotPermitted,3DPrintingPermitted,22645368,2020-02-10T15:45:13Z,,https://www.morphosource.org/concern/media/000100694,https://www.morphosource.org/downloads/000289309?file=thumbnail&t=1646212758,,,ark:/87602/m4/M100694,,,
000705021,fibula,target_bone,True,False,False,U.W.101 1037 Fibula Left   Dinaledi [Mesh] [Laser],U.W.101-1037 Fibula Left - Dinaledi,,Mesh,LaserScan,Homo naledi,000705018,UW,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1997698,2025-01-29T09:45:27Z,,https://www.morphosource.org/concern/media/000705021,https://www.morphosource.org/downloads/000705021?file=thumbnail&t=1738143927,,,ark:/87602/m4/705021,,,
000705035,fibula,target_bone,True,True,False,U.W.101 1437 Distal Fibula   Dinaledi [Mesh] [Laser],U.W.101-1437 Distal Fibula - Dinaledi,,Mesh,LaserScan,Homo naledi,000705032,UW,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,7845785,2025-01-29T10:13:59Z,,https://www.morphosource.org/concern/media/000705035,https://www.morphosource.org/downloads/000705035?file=thumbnail&t=1738145639,,,ark:/87602/m4/705035,,,
000006573,humerus,target_bone,True,False,False,"Humerus, Immature [Mesh] [Etc]","Humerus, immature",Right,Mesh,LaserScan,Homo naledi,0000S2192,wits:dinaledi:101-948,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1088567,2015-09-10T03:41:34Z,,https://www.morphosource.org/concern/media/000006573,https://www.morphosource.org/downloads/000206181?file=thumbnail&t=1603144850,,,ark:/87602/m4/M6573,,,
000006576,humerus,target_bone,True,False,False,Humerus [Mesh] [Etc],Humerus,Right,Mesh,LaserScan,Homo naledi,0000S2195,wits:dinaledi:101-283,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2522818,2015-09-10T03:50:47Z,,https://www.morphosource.org/concern/media/000006576,https://www.morphosource.org/downloads/000206184?file=thumbnail&t=1603144852,,,ark:/87602/m4/M6576,,,
000009392,humerus,target_bone,True,False,False,Humerus [Mesh] [Etc],humerus,Right,Mesh,LaserScan,Homo naledi,0000S2882,wits:dinaledi:101-466,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9682909,2016-02-17T21:51:31Z,,https://www.morphosource.org/concern/media/000009392,https://www.morphosource.org/downloads/000208982?file=thumbnail&t=1603148216,,,ark:/87602/m4/M9392,,,
000009393,humerus,target_bone,True,False,False,Humerus [Mesh] [Etc],humerus,Right,Mesh,LaserScan,Homo naledi,0000S2883,wits:dinaledi:101-1240,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3479034,2016-02-17T22:23:41Z,,https://www.morphosource.org/concern/media/000009393,https://www.morphosource.org/downloads/000208984?file=thumbnail&t=1603148224,,,ark:/87602/m4/M9393,,,
000013852,humerus,target_bone,True,False,False,Humerus [Mesh] [Etc],Humerus,Right,Mesh,LaserScan,Homo naledi,0000S2677,wits:dinaledi:101-031,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,26529641,2016-06-13T22:58:08Z,,https://www.morphosource.org/concern/media/000013852,https://www.morphosource.org/downloads/000212564?file=thumbnail&t=1603230393,,,ark:/87602/m4/M13852,,,
000026234,humerus,target_bone,True,False,True,Humerus [Mesh] [Etc],Humerus,Right,Mesh,LaserScan,Homo naledi,0000S5830,wits:lesedi chamber:102a-002,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,43273228,2017-05-08T19:10:41Z,,https://www.morphosource.org/concern/media/000026234,https://www.morphosource.org/downloads/000224106?file=thumbnail&t=1603248460,,,ark:/87602/m4/M26234,done,data/meshes/homo_naledi/humerus/000026234,2026-07-22T12:55:39.688917+00:00
000026251,humerus,target_bone,True,True,False,Proximal Humerus [Mesh] [Etc],Proximal humerus,Left,Mesh,LaserScan,Homo naledi,0000S5847,wits:lesedi chamber:102a-257,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,54735560,2017-05-08T22:10:12Z,,https://www.morphosource.org/concern/media/000026251,https://www.morphosource.org/downloads/000224123?file=thumbnail&t=1603248483,,,ark:/87602/m4/M26251,,,
000100689,humerus,target_bone,True,False,False,U.W.101 948   Right Humerus [Mesh] [Laser],U.W.101-948 - Right humerus,Right,Mesh,LaserScan,Homo naledi,000S28359,wits:dinaledi:101-948,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,The University of the Witwatersrand,Standard,CommercialUseNotPermitted,3DPrintingPermitted,31075423,2020-02-10T15:38:26Z,,https://www.morphosource.org/concern/media/000100689,https://www.morphosource.org/downloads/000289306?file=thumbnail&t=1646208547,,,ark:/87602/m4/M100689,,,
000006487,mandible,target_bone,True,True,False,Mandible Fragment [Mesh] [Etc],mandible fragment,Right,Mesh,LaserScan,Homo naledi,0000S2111,wits:dinaledi:101-1142,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,15267475,2015-09-05T18:01:25Z,,https://www.morphosource.org/concern/media/000006487,https://www.morphosource.org/downloads/000206100?file=thumbnail&t=1603144748,,,ark:/87602/m4/M6487,,,
000006526,mandible,target_bone,True,False,False,Mandible [Mesh] [Etc],mandible,Right,Mesh,LaserScan,Homo naledi,0000S2145,wits:dinaledi:101-001,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4036814,2015-09-09T02:01:36Z,,https://www.morphosource.org/concern/media/000006526,https://www.morphosource.org/downloads/000206135?file=thumbnail&t=1603144791,,,ark:/87602/m4/M6526,,,
000006531,mandible,target_bone,True,False,False,U.W.101 377   Right Mandible C M2 [Mesh] [Laser],U.W.101-377 - Right mandible C-M2,Right,Mesh,LaserScan,Homo naledi,0000S2150,wits:dinaledi:101-377,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,The University of the Witwatersrand,Standard,CommercialUseNotPermitted,3DPrintingPermitted,4035019,2015-09-09T02:29:19Z,,https://www.morphosource.org/concern/media/000006531,https://www.morphosource.org/downloads/000206140?file=thumbnail&t=1646208607,,,ark:/87602/m4/M6531,,,
000006541,mandible,target_bone,True,False,True,Mandible (Dh1) [Mesh] [Etc],mandible (DH1),,Mesh,LaserScan,Homo naledi,0000S2155,wits:dinaledi:101-1261,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,186174724,2015-09-09T02:59:29Z,,https://www.morphosource.org/concern/media/000006541,https://www.morphosource.org/downloads/000206149?file=thumbnail&t=1603144817,,,ark:/87602/m4/M6541,done,data/meshes/homo_naledi/mandible/000006541,2026-07-22T12:57:51.950323+00:00
000026242,mandible,target_bone,True,False,False,Mandible [Mesh] [Etc],Mandible,NotApplicable,Mesh,LaserScan,Homo naledi,0000S5838,wits:lesedi chamber:102a-023,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,137903922,2017-05-08T19:50:26Z,,https://www.morphosource.org/concern/media/000026242,https://www.morphosource.org/downloads/000224114?file=thumbnail&t=1603248469,,,ark:/87602/m4/M26242,,,
000084476,mandible,target_bone,True,True,False,Wits   Lesedi Chamber   U.W. 102c 589 (Mandible Fragment With Lm1 Lm2) [Mesh] [Etc],WITS - Lesedi Chamber - U.W. 102c-589 (Mandible fragment with LM1-LM2),,Mesh,LaserScan,Homo naledi,000S24997,wits:lesedi chamber:102c-589,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,154416361,2019-08-08T14:21:16Z,,https://www.morphosource.org/concern/media/000084476,https://www.morphosource.org/downloads/000274875?file=thumbnail&t=1604098561,,,ark:/87602/m4/M84476,,,
000006483,maxilla,target_bone,True,False,True,Maxilla [Mesh] [Etc],maxilla,Left,Mesh,LaserScan,Homo naledi,0000S2108,wits:dinaledi:101-1277,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,58196385,2015-09-05T16:34:11Z,,https://www.morphosource.org/concern/media/000006483,https://www.morphosource.org/downloads/000206096?file=thumbnail&t=1603144745,,,ark:/87602/m4/M6483,done,data/meshes/homo_naledi/maxilla/000006483,2026-07-22T12:58:01.408801+00:00
000006486,metacarpal_1,target_bone,True,False,False,First Metacarpal (Mc1) [Mesh] [Etc],First metacarpal (MC1),Right,Mesh,LaserScan,Homo naledi,0000S2110,wits:dinaledi:101-1321,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,28099971,2015-09-05T17:27:44Z,,https://www.morphosource.org/concern/media/000006486,https://www.morphosource.org/downloads/000206099?file=thumbnail&t=1603144746,,,ark:/87602/m4/M6486,,,
000006501,metacarpal_1,target_bone,True,False,False,Mc1 [Mesh] [Etc],Mc1,Right,Mesh,LaserScan,Homo naledi,0000S2124,wits:dinaledi:101-1321,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1340625,2015-09-08T21:51:07Z,,https://www.morphosource.org/concern/media/000006501,https://www.morphosource.org/downloads/000206113?file=thumbnail&t=1603144771,,,ark:/87602/m4/M6501,,,
000614351,metacarpal_1,target_bone,True,False,False,Mc1 [Mesh] [StrLight],Mc1,,Mesh,StructuredLight,Homo naledi,000614348,wits:dinaledi:U.W. 101-007,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10245795,2024-03-24T14:31:48Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000614351,https://www.morphosource.org/downloads/000614352?file=thumbnail&t=1711320141,,,ark:/87602/m4/614351,,,
000614363,metacarpal_1,target_bone,True,False,False,Mc1 [Mesh] [StrLight],Mc1,,Mesh,StructuredLight,Homo naledi,0000S2110,wits:dinaledi:101-1321,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,8241840,2024-03-24T15:04:19Z,Amanda Rossillo,https://www.morphosource.org/concern/media/000614363,https://www.morphosource.org/downloads/000614364?file=thumbnail&t=1711320027,,,ark:/87602/m4/614363,,,
000705030,patella,target_bone,True,False,True,U.W.101 1404 Patella Complete   Dinaledi [Mesh] [Laser],U.W.101-1404 Patella Complete - Dinaledi,,Mesh,LaserScan,Homo naledi,000705027,UW,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,27085274,2025-01-29T10:01:03Z,,https://www.morphosource.org/concern/media/000705030,https://www.morphosource.org/downloads/000705030?file=thumbnail&t=1738144864,,,ark:/87602/m4/705030,done,data/meshes/homo_naledi/patella/000705030,2026-07-22T12:58:41.796327+00:00
000013858,radius,target_bone,True,False,False,Radius [Mesh] [Etc],Radius,Right,Mesh,LaserScan,Homo naledi,0000S4081,wits:dinaledi:101-1346,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,16384054,2016-06-13T23:35:26Z,,https://www.morphosource.org/concern/media/000013858,https://www.morphosource.org/downloads/000212567?file=thumbnail&t=1603230395,,,ark:/87602/m4/M13858,,,
000013859,radius,target_bone,True,False,False,Radius [Mesh] [Etc],Radius,Left,Mesh,LaserScan,Homo naledi,0000S4082,wits:dinaledi:101-935,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10703757,2016-06-13T23:47:57Z,,https://www.morphosource.org/concern/media/000013859,https://www.morphosource.org/downloads/000212568?file=thumbnail&t=1603230402,,,ark:/87602/m4/M13859,,,
000026239,radius,target_bone,True,False,True,Radius [Mesh] [Etc],Radius,Right,Mesh,LaserScan,Homo naledi,0000S5835,wits:lesedi chamber:102a-025,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,35968832,2017-05-08T19:34:16Z,,https://www.morphosource.org/concern/media/000026239,https://www.morphosource.org/downloads/000224109?file=thumbnail&t=1603248466,,,ark:/87602/m4/M26239,done,data/meshes/homo_naledi/radius/000026239,2026-07-22T12:58:51.520554+00:00
000006549,rib,target_bone,True,False,False,Rib 1 [Mesh] [Etc],Rib 1,Left,Mesh,LaserScan,Homo naledi,0000S2166,wits:dinaledi:101-083,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,543573,2015-09-09T12:45:55Z,,https://www.morphosource.org/concern/media/000006549,https://www.morphosource.org/downloads/000206156?file=thumbnail&t=1603144819,,,ark:/87602/m4/M6549,,,
000006551,rib,target_bone,True,False,False,Rib 11 [Mesh] [Etc],Rib 11,Left,Mesh,LaserScan,Homo naledi,0000S2168,wits:dinaledi:101-524,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,611485,2015-09-09T12:56:13Z,,https://www.morphosource.org/concern/media/000006551,https://www.morphosource.org/downloads/000206159?file=thumbnail&t=1603144820,,,ark:/87602/m4/M6551,,,
000006555,rib,target_bone,True,False,False,Rib 12 [Mesh] [Etc],Rib 12,Right,Mesh,LaserScan,Homo naledi,0000S2172,wits:dinaledi:101-1119,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,663081,2015-09-09T13:06:08Z,,https://www.morphosource.org/concern/media/000006555,https://www.morphosource.org/downloads/000206163?file=thumbnail&t=1603144832,,,ark:/87602/m4/M6555,,,
000026248,rib,target_bone,True,False,True,Rib 1 [Mesh] [Etc],Rib 1,Right,Mesh,LaserScan,Homo naledi,0000S5844,wits:lesedi chamber:102a-250,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2713657,2017-05-08T21:55:37Z,,https://www.morphosource.org/concern/media/000026248,https://www.morphosource.org/downloads/000224120?file=thumbnail&t=1603248482,,,ark:/87602/m4/M26248,done,data/meshes/homo_naledi/rib/000026248,2026-07-22T12:58:56.239987+00:00
000006552,sacrum,target_bone,True,False,True,Juvenile Sacrum S1 [Mesh] [Etc],Juvenile sacrum S1,,Mesh,LaserScan,Homo naledi,0000S2169,wits:dinaledi:101-723,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1812826,2015-09-09T12:58:04Z,,https://www.morphosource.org/concern/media/000006552,https://www.morphosource.org/downloads/000206160?file=thumbnail&t=1603144822,,,ark:/87602/m4/M6552,done,data/meshes/homo_naledi/sacrum/000006552,2026-07-22T12:59:02.290335+00:00
000013856,scapula,target_bone,True,False,False,Scapula [Mesh] [Etc],Scapula,Right,Mesh,LaserScan,Homo naledi,0000S4079,wits:dinaledi:101-1301,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,48834039,2016-06-13T23:13:48Z,,https://www.morphosource.org/concern/media/000013856,https://www.morphosource.org/downloads/000212565?file=thumbnail&t=1603230394,,,ark:/87602/m4/M13856,,,
